year,country,co2,avg_yly_tmp_f,avg_yly_tmp_c,avg_yly_tmp_uncertainty
1952,NEPAL,8,59.5142,15.28566667,0.38641666700000005
1952,NETHERLANDS,14934,48.81755,9.343083333,0.201333333
1952,NEW CALEDONIA,129,73.7033,23.1685,0.42200000000000004
1952,NEW ZEALAND,2544,50.73035,10.40575,0.294083333
1952,NICARAGUA,75,79.01285,26.11825,0.51725
1952,NIGERIA,595,80.0624,26.70133333,0.20175
1952,NORWAY,2644,31.33775,-0.36791666700000003,0.346083333
1952,PANAMA,196,79.69385,26.49658333,0.260333333
1952,PAPUA NEW GUINEA,23,76.39625,24.66458333,0.281583333
1952,PARAGUAY,28,73.85765,23.25425,0.37158333299999996
1952,PERU,1416,68.0417,20.02316667,0.315166667
1952,PHILIPPINES,1106,80.1866,26.77033333,0.164416667
1952,POLAND,34949,44.69345,7.051916667,0.33475
1952,PORTUGAL,1461,58.5896,14.772,0.291333333
1952,QATAR,53,80.51405,26.95225,0.657166667
1952,REUNION,9,74.1908,23.43933333,0.46416666700000003
1952,ROMANIA,7270,49.1657,9.5365,0.2855
1952,SAINT LUCIA,2,80.8145,27.11916667,0.23625
1952,SAMOA,2,80.1839,26.76883333,0.26525
1952,SAUDI ARABIA,-47,78.66785,25.92658333,0.846666667
1952,SIERRA LEONE,49,79.11785,26.17658333,0.25475
1952,SOLOMON ISLANDS,1,80.1323,26.74016667,0.389583333
1952,SOMALIA,13,80.6789,27.04383333,0.793083333
1952,SOUTH AFRICA,19348,63.5315,17.5175,0.35116666700000004
1952,SPAIN,10266,56.8304,13.79466667,0.212083333
1952,SRI LANKA,529,81.08795,27.27108333,0.224666667
1952,SUDAN,207,81.4736,27.48533333,0.311833333
1952,SURINAME,73,79.8554,26.58633333,0.231166667
1952,SWAZILAND,1,66.44975,19.13875,0.357333333
1952,SWEDEN,9424,35.20295,1.7794166669999998,0.278166667
1952,SWITZERLAND,3065,44.85395,7.141083332999999,0.26558333300000003
1952,TAIWAN,1745,72.64385,22.57991667,0.19
1952,THAILAND,349,79.37105,26.31725,0.1955
1952,TOGO,12,80.6102,27.00566667,0.34416666700000004
1952,TONGA,2,74.72705,23.73725,0.456
1952,TRINIDAD AND TOBAGO,763,79.7981,26.5545,0.227583333
1952,TUNISIA,394,69.28235,20.71241667,0.40016666700000003
1952,TURKEY,2859,54.54935,12.52741667,0.251
1952,UGANDA,39,73.5635,23.09083333,0.309916667
1952,UNITED KINGDOM,144221,47.06825,8.37125,0.205916667
1952,UNITED STATES,694618,48.16295,8.979416667,0.11508333300000001
1952,URUGUAY,861,63.5552,17.53066667,0.318333333
1952,VENEZUELA,13850,78.0092,25.56066667,0.243333333
1953,AFGHANISTAN,29,58.37135,14.65075,0.36700000000000005
1953,ALBANIA,113,54.6554,12.58633333,0.36958333299999996
1953,ALGERIA,1092,73.16495,22.86941667,0.385583333
1953,ANGOLA,75,71.1047,21.72483333,0.291166667
1953,ARGENTINA,9591,58.95455,14.97475,0.19925
1953,AUSTRALIA,16223,70.65425,21.47458333,0.18616666699999998
1953,AUSTRIA,5928,44.22005,6.7889166670000005,0.305833333
1953,BAHAMAS,22,77.9624,25.53466667,0.255833333
1953,BAHRAIN,272,78.92315,26.06841667,0.477916667
1953,BARBADOS,30,80.2805,26.8225,0.319083333
1953,BELGIUM,22487,50.1842,10.10233333,0.23175
1953,BELIZE,8,78.20855,25.67141667,0.35975
1953,BRAZIL,6885,76.99205,24.99558333,0.26316666699999997
1953,BULGARIA,2890,50.6012,10.334000000000001,0.4525
1953,CANADA,43838,24.8762,-3.957666667,0.26375
1953,CAPE VERDE,5,75.788,24.32666667,0.364
1953,CHILE,2840,49.481,9.711666667000001,0.353916667
1953,COLOMBIA,2938,77.20385,25.11325,0.22116666699999998
1953,COSTA RICA,118,78.65705,25.92058333,0.42116666700000005
1953,CUBA,1690,78.5036,25.83533333,0.171666667
1953,CYPRUS,100,64.83845,18.24358333,0.34966666700000004
1953,DENMARK,6320,-0.10075,-17.83375,0.88375
1953,DJIBOUTI,8,83.7923,28.7735,0.801083333
1953,DOMINICA,1,79.71605,26.50891667,0.37941666700000004
1953,DOMINICAN REPUBLIC,169,78.7376,25.96533333,0.261
1953,ECUADOR,224,71.9042,22.169,0.5429166670000001
1953,EGYPT,2943,72.8123,22.6735,0.2665
1953,EL SALVADOR,114,77.98295,25.54608333,0.46325
1953,EQUATORIAL GUINEA,3,77.10335,25.05741667,0.227916667
1953,ETHIOPIA,50,73.76135,23.20075,0.503166667
1953,FIJI,46,77.4428,25.246,0.26975
1953,FINLAND,2066,36.9218,2.734333333,0.23825
1953,FRANCE,58566,55.6586,13.14366667,0.256416667
1953,FRENCH GUIANA,3,78.93125,26.07291667,0.311583333
1953,GAMBIA,3,81.38885,27.43825,0.230666667
1953,GHANA,278,80.15855,26.75475,0.202083333
1953,GREECE,1334,58.1552,14.53066667,0.281416667
1953,GREENLAND,33,-1.09255,-18.38475,0.905666667
1953,GRENADA,3,80.7536,27.08533333,0.299166667
1953,GUADELOUPE,18,80.1491,26.7495,0.301333333
1953,GUATEMALA,186,74.90315,23.83508333,0.356916667
1953,GUINEA BISSAU,2,80.38835,26.88241667,0.21675
1953,GUYANA,123,79.42475,26.34708333,0.32825
1953,HAITI,43,80.0969,26.7205,0.211916667
1953,HONDURAS,91,77.49755,25.27641667,0.428
1953,HUNGARY,8671,50.14685,10.08158333,0.332416667
1953,ICELAND,250,36.3404,2.411333333,0.332916667
1953,INDIA,20436,76.21085,24.56158333,0.2125
1953,INDONESIA,3570,78.85205,26.02891667,0.260916667
1953,IRAQ,690,70.5728,21.42933333,0.37241666700000003
1953,IRELAND,2603,50.03525,10.01958333,0.18325
1953,ISRAEL,1103,67.01255,19.45141667,0.314166667
1953,ITALY,15291,55.4744,13.04133333,0.214416667
1953,JAMAICA,168,79.73,26.51666667,0.29541666699999997
1953,JAPAN,39794,53.5364,11.96466667,0.154
1953,JORDAN,58,66.48905,19.16058333,0.36458333299999995
1953,KENYA,413,75.8588,24.366,0.304833333
1953,KUWAIT,-14,76.81355,24.89641667,0.53
1953,LEBANON,341,62.92715,17.18175,0.274583333
1953,LIBERIA,16,78.0101,25.56116667,0.264416667
1953,LUXEMBOURG,2362,49.69145,9.828583333,0.23375
1953,MADAGASCAR,69,73.07,22.81666667,0.29483333300000003
1953,MALTA,63,65.19935,18.44408333,0.40916666700000004
1953,MARTINIQUE,25,79.71605,26.50891667,0.37941666700000004
1953,MAURITIUS,51,74.7338,23.741,0.31375
1953,MEXICO,10020,69.9287,21.0715,0.178333333
1953,MONGOLIA,83,30.8354,-0.647,0.3615
1953,MOROCCO,1139,64.08005,17.82225,0.35408333299999994
1953,MOZAMBIQUE,295,74.42555,23.56975,0.200916667
1953,NEPAL,10,59.9747,15.5415,0.44641666700000004
1953,NETHERLANDS,15084,50.41655,10.23141667,0.193416667
1953,NEW CALEDONIA,109,73.2395,22.91083333,0.371333333
1953,NEW ZEALAND,2334,50.69465,10.38591667,0.28525
1953,NICARAGUA,78,79.4516,26.362,0.42625
1953,NIGERIA,665,80.08985,26.71658333,0.231833333
1953,NORWAY,2671,34.9319,1.6288333330000002,0.34216666700000004
1953,PANAMA,195,79.9496,26.63866667,0.239916667
1953,PAPUA NEW GUINEA,26,75.89705,24.38725,0.311333333
1953,PARAGUAY,33,74.90855,23.83808333,0.347416667
1953,PERU,1505,68.4698,20.261,0.364
1953,PHILIPPINES,1101,80.32835,26.84908333,0.167416667
1953,POLAND,37993,46.5701,8.0945,0.363
1953,PORTUGAL,1619,59.49425,15.27458333,0.346916667
1953,QATAR,100,80.65265,27.02925,0.5398333329999999
1953,REUNION,6,74.10725,23.39291667,0.314416667
1953,ROMANIA,8361,47.87015,8.81675,0.293416667
1953,SAINT LUCIA,3,80.6378,27.021,0.301666667
1953,SAMOA,2,80.00705,26.67058333,0.3235
1953,SAUDI ARABIA,130,78.33095,25.73941667,0.711166667
1953,SIERRA LEONE,46,79.26035,26.25575,0.266916667
1953,SOLOMON ISLANDS,1,79.6433,26.4685,0.3695
1953,SOMALIA,13,80.7989,27.1105,0.523166667
1953,SOUTH AFRICA,19379,63.16235,17.31241667,0.32299999999999995
1953,SPAIN,10629,57.00785,13.89325,0.175416667
1953,SRI LANKA,564,81.0506,27.25033333,0.260083333
1953,SUDAN,227,80.6624,27.03466667,0.268416667
1953,SURINAME,85,79.83725,26.57625,0.267833333
1953,SWAZILAND,1,65.597,18.665,0.38491666700000005
1953,SWEDEN,8886,39.17405,3.985583333,0.25525
1953,SWITZERLAND,2822,45.59285,7.551583333,0.279916667
1953,TAIWAN,1767,72.39185,22.43991667,0.193166667
1953,THAILAND,449,79.53155,26.40641667,0.17800000000000002
1953,TOGO,8,80.42465,26.90258333,0.208416667
1953,TONGA,2,74.0999,23.38883333,0.447
1953,TRINIDAD AND TOBAGO,801,79.52735,26.40408333,0.212916667
1953,TUNISIA,376,67.87175,19.92875,0.500833333
1953,TURKEY,3539,51.9584,11.088,0.2825
1953,UGANDA,57,73.83575,23.24208333,0.29783333300000003
1953,UNITED KINGDOM,147404,48.57095,9.206083332999999,0.203583333
1953,UNITED STATES,711175,49.15475,9.530416667,0.12241666699999999
1953,URUGUAY,957,63.6431,17.5795,0.32758333300000003
1953,VENEZUELA,13062,77.6864,25.38133333,0.259833333
1954,AFGHANISTAN,29,56.6444,13.69133333,0.4425
1954,ALBANIA,137,54.41015,12.45008333,0.413
1954,ALGERIA,1134,72.77435,22.65241667,0.3555
1954,ANGOLA,95,70.8206,21.566999999999997,0.293083333
1954,ARGENTINA,10032,58.08455,14.49141667,0.21708333300000002
1954,AUSTRALIA,18517,70.8056,21.55866667,0.209666667
1954,AUSTRIA,6690,42.2681,5.7045,0.2995
1954,BAHAMAS,23,77.24405,25.13558333,0.28025
1954,BAHRAIN,285,79.4954,26.38633333,0.49825
1954,BARBADOS,31,79.7282,26.51566667,0.33008333300000003
1954,BELGIUM,23404,48.69245,9.273583333,0.2445
1954,BELIZE,8,76.8719,24.92883333,0.37775
1954,BRAZIL,8102,76.9406,24.967,0.24375
1954,BULGARIA,3110,50.20145,10.11191667,0.610166667
1954,CANADA,44482,23.4929,-4.726166667,0.258416667
1954,CAPE VERDE,6,74.9411,23.85616667,0.34283333299999996
1954,CHILE,3025,48.65045,9.25025,0.28875
1954,COLOMBIA,2627,76.5335,24.74083333,0.29841666699999997
1954,COSTA RICA,111,78.16985,25.64991667,0.392666667
1954,CUBA,1624,77.76395,25.42441667,0.25725
1954,CYPRUS,121,66.4724,19.15133333,0.26816666699999997
1954,DENMARK,6982,0.6767,-17.40183333,1.038166667
1954,DJIBOUTI,9,83.7026,28.72366667,0.7509999999999999
1954,DOMINICA,1,78.93905,26.07725,0.363333333
1954,DOMINICAN REPUBLIC,171,78.0317,25.57316667,0.327833333
1954,ECUADOR,263,70.736,21.52,0.46366666700000003
1954,EGYPT,3185,72.79565,22.66425,0.335583333
1954,EL SALVADOR,128,76.92635,24.95908333,0.513166667
1954,EQUATORIAL GUINEA,8,76.35395,24.64108333,0.318333333
1954,ETHIOPIA,74,73.40915,23.00508333,0.609583333
1954,FIJI,43,77.6303,25.35016667,0.30325
1954,FINLAND,2499,36.1112,2.2840000000000003,0.270583333
1954,FRANCE,61788,54.71315,12.61841667,0.26666666699999997
1954,FRENCH GUIANA,4,78.41405,25.78558333,0.275333333
1954,GAMBIA,4,81.2117,27.33983333,0.373166667
1954,GHANA,274,79.7039,26.50216667,0.201083333
1954,GREECE,1388,58.59575,14.77541667,0.354916667
1954,GREENLAND,28,-0.24865,-17.91591667,1.06225
1954,GRENADA,3,80.28005,26.82225,0.32225
1954,GUADELOUPE,20,79.4039,26.3355,0.32708333300000003
1954,GUATEMALA,203,73.54085,23.07825,0.366333333
1954,GUINEA BISSAU,2,79.832,26.57333333,0.346083333
1954,GUYANA,129,78.74555,25.96975,0.310166667
1954,HAITI,59,79.4852,26.38066667,0.340083333
1954,HONDURAS,103,76.63115,24.79508333,0.560333333
1954,HUNGARY,9283,48.39875,9.110416667,0.325333333
1954,ICELAND,213,35.2073,1.781833333,0.35225
1954,INDIA,21490,75.5009,24.16716667,0.226833333
1954,INDONESIA,4025,78.4688,25.816,0.30475
1954,IRAQ,832,72.10895,22.28275,0.36658333299999996
1954,IRELAND,2482,48.9884,9.437999999999999,0.241416667
1954,ISRAEL,1181,68.14955,20.08308333,0.33675
1954,ITALY,17733,54.40625,12.44791667,0.273333333
1954,JAMAICA,216,79.058,26.14333333,0.33
1954,JAPAN,38913,54.0032,12.224,0.211916667
1954,JORDAN,69,67.8101,19.8945,0.4135
1954,KENYA,464,75.39395,24.10775,0.333583333
1954,KUWAIT,383,77.8295,25.46083333,0.529416667
1954,LEBANON,357,64.667,18.14833333,0.33566666700000003
1954,LIBERIA,28,77.3975,25.22083333,0.264916667
1954,LUXEMBOURG,2397,48.02435,8.902416667,0.254416667
1954,MADAGASCAR,79,73.25735,22.92075,0.29775
1954,MALTA,84,64.6265,18.12583333,0.38825
1954,MARTINIQUE,25,78.93905,26.07725,0.363333333
1954,MAURITIUS,51,74.8265,23.7925,0.317666667
1954,MEXICO,9901,69.9773,21.0985,0.22191666699999998
1954,MONGOLIA,133,28.9907,-1.6718333330000001,0.396583333
1954,MOROCCO,979,63.35345,17.41858333,0.423333333
1954,MOZAMBIQUE,312,74.73275,23.74041667,0.225833333
1954,NEPAL,11,59.3384,15.187999999999999,0.399583333
1954,NETHERLANDS,15938,48.80285,9.334916667,0.22525
1954,NEW CALEDONIA,142,73.1375,22.85416667,0.30025
1954,NEW ZEALAND,2475,51.39275,10.77375,0.316333333
1954,NICARAGUA,86,79.0313,26.1285,0.499
1954,NIGERIA,702,79.91,26.61666667,0.250333333
1954,NORWAY,2698,33.4829,0.823833333,0.329916667
1954,PANAMA,173,79.3634,26.313000000000002,0.24941666699999998
1954,PAPUA NEW GUINEA,26,76.00115,24.44508333,0.413
1954,PARAGUAY,50,74.20295,23.44608333,0.3475
1954,PERU,1702,67.64075,19.80041667,0.37491666700000004
1954,PHILIPPINES,1455,80.23985,26.79991667,0.195166667
1954,POLAND,40279,44.64395,7.024416667000001,0.370833333
1954,PORTUGAL,1581,58.27235,14.59575,0.32716666699999997
1954,QATAR,166,81.00965,27.22758333,0.62525
1954,REUNION,10,74.4164,23.56466667,0.34575
1954,ROMANIA,9146,46.7588,8.199333333,0.3995
1954,SAINT LUCIA,2,80.0429,26.6905,0.302583333
1954,SAMOA,3,79.8116,26.561999999999998,0.3155
1954,SAUDI ARABIA,338,78.8207,26.0115,0.594833333
1954,SIERRA LEONE,34,78.4634,25.813000000000002,0.25625
1954,SOLOMON ISLANDS,1,80.10965,26.72758333,0.322833333
1954,SOMALIA,13,80.31845,26.84358333,0.456
1954,SOUTH AFRICA,20171,62.71985,17.06658333,0.3035
1954,SPAIN,10846,56.1734,13.42966667,0.266333333
1954,SRI LANKA,487,80.6687,27.03816667,0.26225
1954,SUDAN,223,80.80445,27.11358333,0.331416667
1954,SURINAME,92,79.17545,26.20858333,0.243583333
1954,SWAZILAND,1,65.68055,18.71141667,0.39925
1954,SWEDEN,9417,36.95675,2.75375,0.29225
1954,SWITZERLAND,3439,43.99325,6.662916667,0.292666667
1954,TAIWAN,1771,72.70625,22.61458333,0.22475
1954,THAILAND,560,79.49345,26.38525,0.223083333
1954,TOGO,9,79.8722,26.59566667,0.18833333300000002
1954,TONGA,2,74.3639,23.5355,0.3825
1954,TRINIDAD AND TOBAGO,774,78.94445,26.08025,0.304333333
1954,TUNISIA,384,67.2605,19.58916667,0.44608333299999997
1954,TURKEY,3667,53.6654,12.03633333,0.275916667
1954,UGANDA,60,73.3268,22.95933333,0.26608333300000003
1954,UNITED KINGDOM,150849,47.22185,8.456583333,0.232916667
1954,UNITED STATES,677689,48.93905,9.410583333,0.16225
1954,URUGUAY,1020,63.0314,17.23966667,0.287666667
1954,VENEZUELA,13975,77.08805,25.04891667,0.34366666700000004
1955,AFGHANISTAN,42,58.35665,14.64258333,0.400416667
1955,ALBANIA,181,55.66655,13.14808333,0.297
1955,ALGERIA,1258,75.2087,24.00483333,0.34225
1955,ANGOLA,113,70.84085,21.57825,0.320083333
1955,ARGENTINA,10799,57.5441,14.19116667,0.21683333300000002
1955,AUSTRALIA,19291,70.81355,21.56308333,0.22125
1955,AUSTRIA,7936,42.5651,5.8695,0.2705
1955,BAHAMAS,35,76.8887,24.93816667,0.276833333
1955,BAHRAIN,383,78.9173,26.06516667,0.42
1955,BARBADOS,35,79.84595,26.58108333,0.355916667
1955,BELGIUM,25119,48.5801,9.211166667,0.257
1955,BELIZE,8,77.16815,25.09341667,0.41558333299999994
1955,BRAZIL,9289,76.5779,24.7655,0.259333333
1955,BULGARIA,3301,51.58205,10.87891667,0.318916667
1955,CAMBODIA,28,80.009,26.67166667,0.279583333
1955,CANADA,46258,23.099,-4.945,0.262166667
1955,CAPE VERDE,6,76.1006,24.50033333,0.354833333
1955,CHILE,3166,48.2504,9.027999999999999,0.317833333
1955,COLOMBIA,3261,76.18055,24.54475,0.271916667
1955,COSTA RICA,95,77.94605,25.52558333,0.441833333
1955,CUBA,1850,77.60945,25.33858333,0.227416667
1955,CYPRUS,123,67.51955,19.73308333,0.36941666700000003
1955,DENMARK,7388,-0.07315,-17.81841667,0.893166667
1955,DJIBOUTI,10,83.5034,28.613000000000003,0.929333333
1955,DOMINICA,1,79.4096,26.33866667,0.45175
1955,DOMINICAN REPUBLIC,250,77.5505,25.30583333,0.322333333
1955,ECUADOR,327,70.5497,21.4165,0.32866666699999997
1955,EGYPT,2906,74.1236,23.401999999999997,0.33675
1955,EL SALVADOR,126,76.8497,24.9165,0.517416667
1955,EQUATORIAL GUINEA,10,76.7747,24.87483333,0.279583333
1955,ETHIOPIA,62,73.4528,23.02933333,0.604083333
1955,FIJI,47,77.486,25.27,0.293166667
1955,FINLAND,2983,31.7042,-0.164333333,0.259916667
1955,FRANCE,65236,55.468999999999994,13.03833333,0.262
1955,FRENCH GUIANA,4,78.48515,25.82508333,0.250333333
1955,FRENCH POLYNESIA,12,78.75935,25.97741667,0.457166667
1955,GAMBIA,4,81.63605,27.57558333,0.293166667
1955,GHANA,324,79.6127,26.4515,0.202916667
1955,GREECE,1626,59.7965,15.4425,0.278333333
1955,GREENLAND,57,-1.0129,-18.3405,0.914333333
1955,GRENADA,3,80.36765,26.87091667,0.312416667
1955,GUADELOUPE,22,79.73045,26.51691667,0.33983333299999996
1955,GUATEMALA,250,73.73975,23.18875,0.29333333300000003
1955,GUINEA BISSAU,3,80.2457,26.80316667,0.317416667
1955,GUYANA,141,78.7772,25.98733333,0.309916667
1955,HAITI,73,78.81725,26.00958333,0.285916667
1955,HONDURAS,119,76.7456,24.85866667,0.4255
1955,HUNGARY,9746,49.21205,9.56225,0.29441666699999997
1955,ICELAND,249,34.59965,1.44425,0.35366666700000005
1955,INDIA,23319,75.1139,23.95216667,0.238166667
1955,INDONESIA,5689,78.1892,25.66066667,0.320416667
1955,IRAQ,1119,72.50135,22.50075,0.401083333
1955,IRELAND,3198,49.33325,9.629583333,0.277833333
1955,ISRAEL,1315,69.01565,20.56425,0.33866666700000003
1955,ITALY,20008,55.45565,13.03091667,0.24575
1955,JAMAICA,269,78.87665,26.04258333,0.2555
1955,JAPAN,38733,54.9122,12.729000000000001,0.193583333
1955,JORDAN,104,68.58965,20.32758333,0.40633333299999996
1955,KENYA,542,75.4319,24.12883333,0.268416667
1955,KUWAIT,504,77.7962,25.44233333,0.775416667
1955,LEBANON,443,65.67665,18.70925,0.33375
1955,LIBERIA,16,77.5421,25.30116667,0.239083333
1955,LUXEMBOURG,2698,48.01085,8.894916667,0.23325
1955,MADAGASCAR,83,72.8576,22.69866667,0.287
1955,MALTA,93,66.50585,19.16991667,0.427833333
1955,MARTINIQUE,31,79.4096,26.33866667,0.45175
1955,MAURITIUS,35,74.30945,23.50525,0.3335
1955,MEXICO,10827,69.14045,20.63358333,0.18408333300000002
1955,MONGOLIA,161,30.8921,-0.6155,0.37058333299999996
1955,MOROCCO,971,65.7707,18.7615,0.35333333299999997
1955,MOZAMBIQUE,375,74.2511,23.47283333,0.18858333300000002
1955,NEPAL,12,58.7093,14.8385,0.430333333
1955,NETHERLANDS,16646,48.5924,9.218,0.209416667
1955,NEW CALEDONIA,191,73.4006,23.00033333,0.346583333
1955,NEW ZEALAND,2564,51.74645,10.97025,0.33016666699999997
1955,NICARAGUA,107,78.8615,26.03416667,0.466916667
1955,NIGERIA,736,79.62275,26.45708333,0.229916667
1955,NORWAY,3116,31.1594,-0.467,0.313166667
1955,PANAMA,194,79.0589,26.14383333,0.29925
1955,PAPUA NEW GUINEA,35,75.9851,24.43616667,0.37941666700000004
1955,PARAGUAY,52,73.84235,23.24575,0.29025
1955,PERU,1672,67.45445,19.69691667,0.338083333
1955,PHILIPPINES,1806,79.8101,26.56116667,0.206333333
1955,POLAND,42090,45.3161,7.3978333329999995,0.471416667
1955,PORTUGAL,1764,60.30605,15.72558333,0.334333333
1955,QATAR,114,80.40095,26.88941667,0.49391666700000003
1955,REUNION,11,73.7738,23.20766667,0.40633333299999996
1955,ROMANIA,10041,47.96435,8.869083332999999,0.29391666699999996
1955,SAINT LUCIA,3,80.22365,26.79091667,0.312666667
1955,SAMOA,3,79.49375,26.38541667,0.37091666700000003
1955,SAUDI ARABIA,577,78.1646,25.647,0.567416667
1955,SIERRA LEONE,50,78.60425,25.89125,0.270583333
1955,SOLOMON ISLANDS,3,79.7591,26.53283333,0.40075
1955,SOMALIA,18,80.0258,26.680999999999997,0.506166667
1955,SOUTH AFRICA,22638,61.8833,16.60183333,0.304416667
1955,SPAIN,10996,58.1675,14.5375,0.225
1955,SRI LANKA,454,80.39915,26.88841667,0.286083333
1955,SUDAN,253,80.7548,27.086,0.344416667
1955,SURINAME,85,79.2896,26.272,0.2175
1955,SWAZILAND,1,64.9349,18.29716667,0.364333333
1955,SWEDEN,10673,34.85075,1.58375,0.290333333
1955,SWITZERLAND,3718,44.5322,6.962333332999999,0.277083333
1955,TAIWAN,1965,71.6321,22.01783333,0.22325
1955,THAILAND,648,78.5627,25.86816667,0.24766666699999998
1955,TOGO,11,79.80125,26.55625,0.21600000000000003
1955,TONGA,2,74.58245,23.65691667,0.39625
1955,TRINIDAD AND TOBAGO,743,79.1921,26.21783333,0.276416667
1955,TUNISIA,436,69.77495,20.98608333,0.45625
1955,TURKEY,3718,55.343,12.96833333,0.226666667
1955,UGANDA,72,73.15505,22.86391667,0.316333333
1955,UNITED KINGDOM,157381,47.42525,8.569583332999999,0.24625
1955,UNITED STATES,742828,47.3309,8.517166667,0.15025
1955,URUGUAY,1070,62.0744,16.708,0.328333333
1955,VENEZUELA,16309,76.85585,24.91991667,0.383166667
1956,AFGHANISTAN,50,57.54395,14.19108333,0.431166667
1956,ALBANIA,229,53.9102,12.17233333,0.37608333299999996
1956,ALGERIA,1364,72.7004,22.61133333,0.366833333
1956,ANGOLA,137,70.73945,21.52191667,0.30175
1956,ARGENTINA,12092,57.23855,14.02141667,0.240333333
1956,AUSTRALIA,19934,69.8108,21.006,0.21933333300000002
1956,AUSTRIA,7700,41.351000000000006,5.195,0.31425
1956,BAHAMAS,38,76.9019,24.9455,0.23125
1956,BAHRAIN,288,78.251,25.695,0.5439166670000001
1956,BARBADOS,35,79.6589,26.47716667,0.368666667
1956,BELGIUM,26419,47.33315,8.518416667,0.324
1956,BELIZE,8,76.7456,24.85866667,0.39766666700000003
1956,BRAZIL,9995,76.0634,24.47966667,0.287916667
1956,BULGARIA,3540,49.49525,9.719583333,0.363
1956,CAMBODIA,36,79.7435,26.52416667,0.253166667
1956,CANADA,51807,21.88805,-5.61775,0.26858333300000004
1956,CAPE VERDE,8,75.11975,23.95541667,0.39083333299999995
1956,CAYMAN ISLANDS,1,79.9586,26.64366667,0.32308333300000003
1956,CHILE,3230,48.5132,9.174,0.447666667
1956,COLOMBIA,3440,76.01435,24.45241667,0.29275
1956,COSTA RICA,132,77.9201,25.51116667,0.368333333
1956,CUBA,1595,77.58395,25.32441667,0.24833333300000002
1956,CYPRUS,184,65.9417,18.8565,0.387
1956,DENMARK,7199,-0.31135,-17.95075,0.96825
1956,DJIBOUTI,8,83.0177,28.34316667,0.943
1956,DOMINICA,1,78.98135,26.10075,0.38683333299999995
1956,DOMINICAN REPUBLIC,269,77.81765,25.45425,0.41075
1956,ECUADOR,354,70.59575,21.44208333,0.47033333299999996
1956,EGYPT,2715,73.36355,22.97975,0.40683333299999996
1956,EL SALVADOR,144,76.7819,24.87883333,0.44025
1956,EQUATORIAL GUINEA,10,76.43945,24.68858333,0.238666667
1956,ETHIOPIA,66,72.7898,22.660999999999998,0.48166666700000005
1956,FIJI,53,77.2742,25.15233333,0.326416667
1956,FINLAND,3322,31.97135,-0.015916667,0.23625
1956,FRANCE,73293,53.71475,12.06375,0.30041666699999997
1956,FRENCH GUIANA,4,78.2939,25.71883333,0.29975
1956,FRENCH POLYNESIA,12,78.4253,25.79183333,0.435333333
1956,GAMBIA,5,81.05375,27.25208333,0.291166667
1956,GHANA,294,79.57985,26.43325,0.267416667
1956,GREECE,1717,57.96005,14.42225,0.310166667
1956,GREENLAND,39,-1.2334,-18.463,0.9915
1956,GRENADA,3,80.2109,26.78383333,0.308916667
1956,GUADELOUPE,25,79.3616,26.311999999999998,0.362916667
1956,GUATEMALA,267,73.4135,23.0075,0.35808333299999995
1956,GUINEA BISSAU,3,79.8239,26.56883333,0.295083333
1956,GUYANA,150,78.5669,25.8705,0.292916667
1956,HAITI,72,79.10405,26.16891667,0.330416667
1956,HONDURAS,124,76.12235,24.51241667,0.355416667
1956,HUNGARY,9052,47.66345,8.701916667,0.33008333300000003
1956,ICELAND,259,35.93765,2.187583333,0.37475
1956,INDIA,24142,75.0194,23.89966667,0.256166667
1956,INDONESIA,5953,78.21005,25.67225,0.252916667
1956,IRAQ,1746,70.66355,21.47975,0.388166667
